title,creators,description,upc_isbn10,ean_isbn13,number_of_discs,ensemble,aspect_ratio,tags,notes,group,price,added,publisher,publish_date,length_of,copies,call_number,ddc,lcc,rating,review,review_created,status,began_date,completed_date
John Q.,,"John Quincy Archibald is a father and husband whose son is diagnosed with an enlarged heart and then finds out he cannot receive a transplant because HMO insurance will not cover it. Therefore, he decides to take a hospital full of patients hostage until the hospital puts his son's name on the donor's list.",794043546822,0794043546822,,,,"DVD, thriller",,,0.00,,,,,1,45484538,,,,,,,,
Vanishing on 7th Street,,"A mysterious global blackout yields countless populations to simply vanish, leaving only their clothes and possessions behind. A small handful of survivors band together in a dimly-lit tavern on 7th Street, struggling to combat the apocalyptic horror. Realizing they may in fact be the last people on earth, a dark shadow hones in on them alone.",876964003872,0876964003872,,,,"DVD, thriller",,,0.00,,,,,1,44796410,,,,,,,,
Snowmageddon,,"An Alaskan town is in danger of destruction by a mystical snow globe that appears on a family's doorstep, wrapped like a Christmas gift, and causes deadly ""natural"" disasters in their own town, while simultaneously occurring in the snow globe.",013132563497,0013132563497,,,,"DVD, thriller",,,0.00,,,,,1,40765946,,,,,,,,
Battledogs,,"When a strange werewolf virus threatens to decimate first New York and then the world, a rogue general uses the disease to create an army of super-soldiers.",018713606075,,,,,"DVD, horror",,,0.00,,,,,1,04642810,,,,,,,,
Dark Ride,,"Ten years after he brutally murdered two girls, a killer escapes from a mental institution and returns to his turf, the theme park attraction called Dark Ride. About to crash his path are a group of college kids on a road trip who stumble across the park.",031398183877,0031398183877,,,,"DVD, horror",,,0.00,,,,,1,03987450,,,,,,,,
Last Vegas,,"Aging pals Billy, Paddy, Archie, and Sam have been best friends since childhood. When Billy finally proposes to his much-younger girlfriend, all four friends go to Las Vegas to celebrate the end of Billy's longtime bachelorhood and relive their glory days. However, the four quickly realize that the intervening decades have changed Sin City and tested their friendship in ways they had not imagined.",810103688155,0810103688155,,,,"DVD, comedy",,,0.00,,,,,1,03299322,,,,,,,,
Bruce Almighty,,"Bruce Nolan toils as a ""human interest"" television reporter in Buffalo, NY, but despite his high ratings and the love of his beautiful girlfriend, Bruce remains unfulfilled. At the end of the worst day in his life, he angrily ridicules God — and the Almighty responds, endowing Bruce with all of His divine powers.",025192044847,,,,,"DVD, comedy",,,0.00,,,,,1,02578426,,,,,,,,
Instant Family,,"When Pete and Ellie decide to start a family, they stumble into the world of foster care adoption. They hope to take in one small child but when they meet three siblings, including a rebellious 15 year old girl, they find themselves speeding from zero to three kids overnight.",032429315595,0032429315595,,,,"DVD, comedy",,,0.00,,,,,1,00448506,,,,,,,,
The Fugitive Kind,,"Val Xavier, a drifter of obscure origins, arrives at a small town and gets a job in a store run by Lady Torrence. Her husband, Jabe M. Torrance, is dying of cancer. Val is pursued by Carol Cutere, the enigmatic local tramp-of-good-family.",715515057219,0715515057219,,,,"DVD, drama",,,0.00,,,,,1,00382970,,,,,,,,
The Graduate,,A disillusioned college graduate finds himself torn between his older lover and her daughter.,27616921925,0027616921925,,,,"DVD, drama",,,0.00,,,,,1,99629306,,,,,,,,
Hero Dog: The Journey Home,,"Chinook the Alaskan Malamute must lead a shipwrecked blind man out of the wilderness, while the man's children launch a rescue mission of their own.",031398325482,0031398325482,,,,"DVD, kids-family",,,0.00,,,,,1,97335546,,,,,,,,
Guess Who,,"When a young African-American woman brings her fiancé home to meet her parents, she's neglected to mention one tiny detail – he's white.",043396101135,0043396101135,,,,"DVD, romantic-comedy",,,0.00,,,,,1,95926522,,,,,,,,
Christmas with the Kranks,,"When their only daughter Blair leaves the family nest, Luther and Nora Krank decide to book an island cruise to beat the yuletide blues and just skip the holidays. But their decision to boycott tradition has the whole neighborhood in an uproar, and when Blair calls on Christmas Eve to announce a surprise visit with her new fiancée, the Kranks have just twelve hours to perform a miracle and pull themselves and their neighbors together to throw the best celebration ever!",043396048614,0043396048614,,,,"DVD, holiday",,,0.00,,,,,1,95893754,,,,,,,,
Wish for Christmas,,"When a high school senior finds out from her parents that she must miss the town's winter dance in order to attend church, she successfully wishes their faith away, bringing disastrous consequences to her family and community. To restore their faith, she is led through a series of Christmas adventures that change her heart and those around her.",025192386701,0025192386701,,,,"DVD, holiday",,,0.00,,,,,1,94451962,,,,,,,,
Elf,,"When young Buddy falls into Santa's gift sack on Christmas Eve, he's transported back to the North Pole and raised as a toy-making elf by Santa's helpers. But as he grows into adulthood, he can't shake the nagging feeling that he doesn't belong. Buddy vows to visit Manhattan and find his real dad, a workaholic.",794043716829,0794043716829,,,,"DVD, holiday",,,0.00,,,,,1,93796602,,,,,,,,
U-571,,"In the midst of World War II, the battle under the sea rages and the Nazis have the upper hand as the Allies are unable to crack their war codes. However, after a wrecked U-boat sends out an SOS signal, the Allies realise this is their chance to seize the 'enigma coding machine'.",025192078521,0025192078521,,,,"DVD, action",,,0.00,,,,,1,46791418,,,,,,,,
Hacksaw Ridge,,"WWII American Army Medic Desmond T. Doss, who served during the Battle of Okinawa, refuses to kill people and becomes the first Conscientious Objector in American history to receive the Congressional Medal of Honor.",31398259510,0031398259510,,,,"DVD, action",,,0.00,,,,,1,46136058,,,,,,,,
The Sons of Katie Elder,,"The four sons of Katie Elder reunite in their hometown of Clearwater, Texas for her funeral and discover that the family ranch is now in the hands of Morgan Hastings, a corrupt businessman who wants to exploit the area around the town.",032429268129,0032429268129,,,,"DVD, action",,,0.00,,,,,1,46103290,,,,,,,,
Sniper 2,,"A former Marine sniper is lured back in on a top-secret mission to take out a rogue general accused of running a stealth operation of hit-and-run ethnic cleansing missions in an area known as ""No Man's Land.""",043396085893,0043396085893,,,,"DVD, action",,,0.00,,,,,1,44038906,,,,,,,,
The Man Who Killed Hitler and Then the Bigfoot,,"Decades after serving in WWII and assassinating Adolf Hitler, a legendary American war veteran must now hunt down the fabled Bigfoot.",014381104059,0014381104059,,,,"DVD, action",,,0.00,,,,,1,43186938,,,,,,,,
10.0 Earthquake,,"Los Angeles is about to be hit by a devastating earthquake, and time is running out to save the city from imminent danger.",796019829571,,,,,"DVD, action",,,0.00,,,,,1,41024250,,,,,,,,
Remember the Titans,,"After leading his football team to 15 winning seasons, coach Bill Yoast is demoted and replaced by Herman Boone – tough, opinionated and as different from the beloved Yoast as he could be. The two men learn to overcome their differences and turn a group of hostile young men into champions.",786936144727,0786936144727,,,,"DVD, kids-family",,,0.00,,,,,1,07257082,,,,,,,,
